fighter/ike/kirbycopy/sound	3	426248-426250	-
fighter/pichu/kirbycopy/c01	14	426251-426264	-
item/sandbag/script/animcmd	0		-
fighter/sonic/kirbycopy/c00	36	426265-426300	-
item/killertransform/motion	0		-
fighter/sonic/kirbycopy/c04	30	426316-426345	-
fighter/pichu/kirbycopy/c05	14	426346-426359	-
fighter/palutena/camera/c03	4	426360-426363	-
fighter/kamui/kirbycopy/c05	15	426364-426378	-
fighter/sheik/kirbycopy/c07	18	426379-426396	-
fighter/miienemyg/kirbycopy	0		-
fighter/trail/kirbycopy/c00	26	426397-426422	-
fighter/younglink/movie/c02	0		-
fighter/duckhunt/finalsmash	0		-
fighter/ganon/kirbycopy/c01	21	426424-426444	-
fighter/palutena/c01/camera	0		fighter/palutena/camera/c01
fighter/plizardon/movie/c01	0		-
fighter/zelda/kirbycopy/cmn	2	426514-426515	-
fighter/dolly/kirbycopy/c02	17	426516-426532	-
fighter/szerosuit/kirbycopy	0		-
fighter/cloud/kirbycopy/c07	30	426533-426562	-
item/st_yamabuki_egg/motion	0		-
fighter/lucas/kirbycopy/c05	18	426563-426580	-
fighter/gekkouga/c00/camera	0		fighter/gekkouga/camera/c00
fighter/samus/kirbycopy/c01	19	426581-426599	-
fighter/murabito/camera/c06	5	426600-426604	-
fighter/ptrainer/c07/camera	0		fighter/ptrainer/camera/c07
fighter/diddy/kirbycopy/c01	14	426605-426618	-
fighter/murabito/camera/c02	5	426625-426629	-
fighter/samus/kirbycopy/c05	19	426630-426648	-
fighter/diddy/kirbycopy/c05	14	426649-426662	-
fighter/lucas/kirbycopy/c01	18	426664-426681	-
fighter/murabito/c04/camera	0		fighter/murabito/camera/c04
fighter/cloud/kirbycopy/c03	30	426682-426711	-
fighter/dolly/kirbycopy/c06	17	426713-426729	-
fighter/ganon/kirbycopy/c05	21	426730-426750	-
fighter/plizardon/movie/c05	0		-
fighter/miigunner/kirbycopy	0		-
fighter/pzenigame/movie/c04	0		-
fighter/ptrainer/c00/camera	0		fighter/ptrainer/camera/c00
fighter/yoshi/kirbycopy/cmn	7	426751-426757	-
fighter/murabito/result/c06	19	426758-426776	-
fighter/gekkouga/c07/camera	0		fighter/gekkouga/camera/c07
fighter/miienemyg/movie/c07	0		-
fighter/palutena/c06/camera	0		fighter/palutena/camera/c06
item/capsule/model/body/c00	10	426777-426786	-
fighter/gamewatch/movie/c06	0		-
fighter/roy/kirbycopy/sound	3	426790-426792	-
fighter/wario/kirbycopy/c04	18	426794-426811	-
item/genesis/model/body/c01	17	426812-426828	-
fighter/krool/kirbycopy/c01	45	426829-426873	-
fighter/wario/kirbycopy/c00	22	426889-426910	-
fighter/krool/kirbycopy/c05	45	426911-426955	-
fighter/murabito/c03/camera	0		fighter/murabito/camera/c03
fighter/gamewatch/movie/c02	0		-
item/pacmanboss/motion/body	0		-
fighter/miienemyg/movie/c03	0		-
fighter/murabito/result/c02	19	426956-426974	-
fighter/pzenigame/movie/c00	0		-
fighter/demon/kirbycopy/cmn	2	426975-426976	-
item/wariobiked/motion/body	0		-
fighter/pfushigisou/c06/cmn	0		fighter/pfushigisou/cmn
item/raygun/motion/body/c00	1	426977	-
fighter/miienemys/movie/c03	0		-
fighter/marth/kirbycopy/c04	36	426978-427013	-
fighter/ptrainer/camera/c05	3	427014-427016	-
fighter/duckhunt/camera/c03	5	427017-427021	-
fighter/gekkouga/result/c05	0		-
fighter/peach/kirbycopy/c01	15	427022-427036	-
fighter/mario/kirbycopy/c05	15	427037-427051	-
fighter/bayonetta/movie/c01	0		-
item/pacmanstrawberry/model	0		-
fighter/demon/kirbycopy/c07	54	427052-427105	-
item/wariobikea/motion/body	0		-
fighter/yoshi/kirbycopy/c03	19	427106-427124	-
fighter/toonlink/result/c06	23	427125-427147	-
fighter/yoshi/kirbycopy/c07	19	427148-427166	-
fighter/toonlink/result/c02	23	427167-427189	-
item/fairybottle/model/body	0		-
fighter/demon/kirbycopy/c03	54	427191-427244	-
fighter/bayonetta/movie/c05	0		-
fighter/mario/kirbycopy/c01	15	427245-427259	-
item/dragoon/model/body/c00	11	427263-427273	-
fighter/ptrainer/camera/c01	3	427274-427276	-
fighter/marth/kirbycopy/c00	40	427277-427316	-
fighter/peach/kirbycopy/c05	15	427330-427344	-
fighter/duckhunt/camera/c07	5	427345-427349	-
fighter/gekkouga/result/c01	0		-
fighter/toonlink/c03/camera	0		fighter/toonlink/camera/c03
fighter/miienemys/movie/c07	0		-
fighter/littlemac/movie/c04	0		-
item/homerunbat/motion/body	0		-
item/metalblade/motion/body	0		-
fighter/toonlink/camera/c06	6	427358-427363	-
fighter/falco/kirbycopy/c05	72	427365-427436	-
fighter/daisy/kirbycopy/c05	14	427437-427450	-
fighter/gekkouga/camera/c05	4	427451-427454	-
fighter/duckhunt/result/c03	0		-
fighter/chrom/kirbycopy/c02	28	427455-427482	-
fighter/ptrainer/result/c05	0		-
fighter/zelda/kirbycopy/c03	18	427483-427500	-
fighter/robot/kirbycopy/c02	19	427501-427519	-
fighter/toonlink/c04/camera	0		fighter/toonlink/camera/c04
fighter/cloud/kirbycopy/cmn	7	427520-427526	-
fighter/chrom/kirbycopy/c06	28	427527-427554	-
fighter/gekkouga/camera/c01	4	427555-427558	-
fighter/duckhunt/result/c07	0		-
fighter/robot/kirbycopy/c06	19	427559-427577	-
fighter/ptrainer/result/c01	0		-
fighter/zelda/kirbycopy/c07	18	427578-427595	-
fighter/falco/kirbycopy/c01	72	427598-427669	-
fighter/daisy/kirbycopy/c01	14	427670-427683	-
fighter/toonlink/camera/c02	6	427684-427689	-
item/genesis/script/animcmd	0		-
item/st_crab/model/body/c00	11	427690-427700	-
fighter/littlemac/movie/c00	0		-
fighter/miienemys/movie/c06	0		-
fighter/ptrainer/camera/c00	3	427701-427703	-
fighter/marth/kirbycopy/c01	36	427704-427739	-
item/pacmanstrawberry/param	0		-
fighter/peach/kirbycopy/c04	15	427740-427754	-
fighter/duckhunt/camera/c06	5	427755-427759	-
fighter/gekkouga/result/c00	0		-
fighter/demon/kirbycopy/c02	54	427760-427813	-
fighter/bayonetta/movie/c04	0		-
fighter/mario/kirbycopy/c00	17	427814-427830	-
fighter/murabito/finalsmash	0		-
item/dragoon/model/body/c01	11	427831-427841	-
fighter/yoshi/kirbycopy/c06	19	427842-427860	-
fighter/pit/kirbycopy/sound	3	427861-427863	-
fighter/toonlink/result/c03	23	427864-427886	-
fighter/yoshi/kirbycopy/c02	19	427892-427910	-
fighter/duckhunt/c04/camera	0		fighter/duckhunt/camera/c04
fighter/miiswordsman/camera	0		-
fighter/toonlink/result/c07	23	427911-427933	-
fighter/mario/kirbycopy/c04	15	427934-427948	-
fighter/bayonetta/movie/c00	0		-
fighter/demon/kirbycopy/c06	54	427949-428002	-
fighter/marth/kirbycopy/c05	36	428004-428039	-
fighter/ptrainer/camera/c04	3	428040-428042	-
fighter/duckhunt/camera/c02	5	428043-428047	-
fighter/gekkouga/result/c04	0		-
fighter/peach/kirbycopy/c00	17	428048-428064	-
fighter/miienemys/movie/c02	0		-
fighter/littlemac/movie/c01	0		-
item/capsule/script/animcmd	0		-
fighter/toonlink/camera/c03	6	428077-428082	-
item/rocketbelt/motion/body	0		-
fighter/falco/kirbycopy/c00	73	428083-428155	-
fighter/daisy/kirbycopy/c00	14	428156-428169	-
fighter/pfushigisou/c04/cmn	0		fighter/pfushigisou/cmn
fighter/chrom/kirbycopy/c07	28	428170-428197	-
fighter/gekkouga/camera/c00	4	428198-428201	-
item/metalblock/motion/body	0		-
fighter/duckhunt/result/c06	0		-
fighter/robot/kirbycopy/c07	19	428202-428220	-
fighter/ptrainer/result/c00	0		-
fighter/zelda/kirbycopy/c06	18	428221-428238	-
fighter/gekkouga/camera/c04	4	428239-428242	-
fighter/duckhunt/result/c02	0		-
fighter/chrom/kirbycopy/c03	28	428243-428270	-
fighter/dolly/kirbycopy/cmn	7	428271-428277	-
fighter/ptrainer/result/c04	0		-
fighter/zelda/kirbycopy/c02	18	428278-428295	-
fighter/robot/kirbycopy/c03	19	428296-428314	-
fighter/falco/kirbycopy/c04	72	428315-428386	-
fighter/daisy/kirbycopy/c04	14	428387-428400	-
fighter/toonlink/camera/c07	6	428401-428406	-
fighter/duckhunt/c03/camera	0		fighter/duckhunt/camera/c03
fighter/littlemac/movie/c05	0		-
fighter/ganon/kirbycopy/c04	21	428407-428427	-
fighter/plizardon/movie/c04	0		-
fighter/cloud/kirbycopy/c02	30	428428-428457	-
fighter/dolly/kirbycopy/c07	17	428458-428474	-
item/wariobikec/motion/body	0		-
fighter/lucas/kirbycopy/c00	20	428475-428494	-
fighter/murabito/camera/c03	5	428495-428499	-
fighter/samus/kirbycopy/c04	19	428500-428518	-
fighter/diddy/kirbycopy/c04	14	428519-428532	-
item/specialflag/model/body	0		-
fighter/samus/kirbycopy/c00	21	428533-428553	-
fighter/murabito/camera/c07	5	428554-428558	-
fighter/diddy/kirbycopy/c00	16	428559-428574	-
fighter/lucas/kirbycopy/c04	18	428578-428595	-
fighter/robot/kirbycopy/cmn	2	428596-428597	-
fighter/dolly/kirbycopy/c03	17	428598-428614	-
fighter/fox/kirbycopy/sound	0		-
fighter/chrom/kirbycopy/cmn	0		-
fighter/cloud/kirbycopy/c06	30	428615-428644	-
item/dragoon/script/animcmd	0		-
fighter/ganon/kirbycopy/c00	23	428645-428667	-
fighter/plizardon/movie/c00	0		-
fighter/younglink/kirbycopy	0		-
fighter/toonlink/finalsmash	0		-
fighter/pzenigame/movie/c01	0		-
fighter/miienemyg/movie/c02	0		-
fighter/murabito/result/c03	19	428668-428686	-
fighter/gamewatch/movie/c03	0		-
fighter/wario/kirbycopy/c01	18	428687-428704	-
fighter/krool/kirbycopy/c04	45	428705-428749	-
fighter/wario/kirbycopy/c05	18	428751-428768	-
item/st_crab/script/animcmd	0		-
item/genesis/model/body/c00	15	428769-428783	-
fighter/krool/kirbycopy/c00	45	428784-428828	-
fighter/gamewatch/movie/c07	0		-
fighter/murabito/result/c07	19	428829-428847	-
fighter/miienemyg/movie/c06	0		-
fighter/pzenigame/movie/c05	0		-
item/killertransform/effect	0		-
fighter/luigi/kirbycopy/c05	14	428848-428861	-
fighter/palutena/result/c02	0		-
fighter/miiswordsman/append	0		-
fighter/brave/kirbycopy/c02	20	428862-428881	-
fighter/gekkouga/c02/camera	0		fighter/gekkouga/camera/c02
fighter/szerosuit/movie/c06	0		-
fighter/ptrainer/c05/camera	0		fighter/ptrainer/camera/c05
item/st_yamabuki_egg/effect	0		-
fighter/buddy/kirbycopy/c03	43	428883-428925	-
fighter/koopa/kirbycopy/c01	15	428926-428940	-
fighter/palutena/c03/camera	0		fighter/palutena/camera/c03
fighter/purin/kirbycopy/c03	15	428956-428970	-
fighter/murabito/c06/camera	0		fighter/murabito/camera/c06
fighter/purin/kirbycopy/c07	15	428971-428985	-
fighter/buddy/kirbycopy/c07	43	428986-429028	-
fighter/koopa/kirbycopy/c05	15	429029-429043	-
item/pellet/motion/body/c00	2	429075-429076	-
item/pitfall/script/animcmd	0		-
fighter/szerosuit/movie/c02	0		-
fighter/luigi/kirbycopy/c01	14	429077-429090	-
item/bombhei/model/body/c00	12	429091-429102	-
fighter/ptrainer/cmn/effect	1	429103	-
fighter/brave/kirbycopy/c06	20	429104-429123	-
fighter/palutena/result/c06	0		-
fighter/palutena/c04/camera	0		fighter/palutena/camera/c04
fighter/younglink/movie/c03	0		-
item/sensorbomb/motion/body	0		-
item/prizehr/script/animcmd	0		-
item/starrod/script/animcmd	0		-
fighter/sheik/kirbycopy/c06	18	429124-429141	-
fighter/trail/kirbycopy/c01	26	429142-429167	-
fighter/palutena/camera/c02	4	429175-429178	-
fighter/simon/kirbycopy/cmn	0		-
fighter/gamewatch/kirbycopy	0		-
fighter/kamui/kirbycopy/c04	15	429180-429194	-
item/beetle/motion/body/c00	4	429210-429213	-
fighter/ptrainer/c02/camera	0		fighter/ptrainer/camera/c02
fighter/sonic/kirbycopy/c05	30	429214-429243	-
fighter/gekkouga/c05/camera	0		fighter/gekkouga/camera/c05
fighter/pichu/kirbycopy/c04	14	429244-429257	-
fighter/pichu/kirbycopy/c00	16	429258-429273	-
fighter/miiswordsman/result	0		-
fighter/sonic/kirbycopy/c01	30	429274-429303	-
fighter/palutena/camera/c06	4	429304-429307	-
fighter/kamui/kirbycopy/c00	17	429308-429324	-
fighter/ptrainer_low/cmn/ai	0		-
fighter/gekkouga/cmn/effect	3	429325-429327	-
fighter/shulk/kirbycopy/cmn	4	429328-429331	-
fighter/trail/kirbycopy/c05	26	429333-429358	-
fighter/sheik/kirbycopy/c02	18	429359-429376	-
fighter/murabito/c01/camera	0		fighter/murabito/camera/c01
fighter/younglink/movie/c07	0		-
fighter/simon/kirbycopy/c03	31	429406-429436	-
item/hammerhead/motion/body	0		-
fighter/miienemyf/movie/c04	0		-
item/hammer/motion/body/c00	3	429437-429439	-
fighter/shulk/kirbycopy/c07	32	429441-429472	-
fighter/shulk/kirbycopy/c03	32	429473-429504	-
fighter/toonlink/c01/camera	0		fighter/toonlink/camera/c01
item/finaldaisy/motion/body	0		-
fighter/miienemyf/movie/c00	0		-
item/bomber/motion/body/c00	11	429505-429515	-
fighter/pfushigisou/c05/cmn	0		fighter/pfushigisou/cmn
fighter/simon/kirbycopy/c07	31	429518-429548	-
fighter/buddy/kirbycopy/cmn	39	429549-429587	-
fighter/purin/kirbycopy/cmn	2	429588-429589	-
item/richterholywater/model	0		-
item/sandbag/model/body/c00	13	429590-429602	-
fighter/snake/kirbycopy/c02	17	429603-429619	-
item/carrierbox/motion/body	0		-
item/barrel/motion/body/c00	1	429634	-
fighter/snake/kirbycopy/c06	17	429662-429678	-
fighter/toonlink/c06/camera	0		fighter/toonlink/camera/c06
item/kroolcrown/motion/body	0		-
item/backshield/motion/body	0		-
fighter/trail/kirbycopy/c07	26	429679-429704	-
fighter/ptrainer_low/result	0		-
fighter/sheik/kirbycopy/c00	22	425707-425710,429705-429722	-
fighter/younglink/movie/c05	0		-
fighter/miiswordsman/cmn/ai	2	429724-429725	-
item/smokescreen/model/body	0		-
fighter/pfushigisou/c01/cmn	0		fighter/pfushigisou/cmn
fighter/pichu/kirbycopy/c02	14	429743-429756	-
fighter/duckhunt/c02/camera	0		fighter/duckhunt/camera/c02
fighter/sonic/kirbycopy/c03	30	429757-429786	-
fighter/palutena/camera/c04	4	429787-429790	-
fighter/kamui/kirbycopy/c02	15	429791-429805	-
item/dragoonset/motion/body	0		-
fighter/palutena/camera/c00	4	429809-429812	-
fighter/kamui/kirbycopy/c06	15	429813-429827	-
fighter/sonic/kirbycopy/c07	30	429828-429857	-
fighter/pichu/kirbycopy/c06	14	429858-429871	-
fighter/younglink/movie/c01	0		-
fighter/pzenigame/kirbycopy	0		-
fighter/sheik/kirbycopy/c04	18	429876-429893	-
fighter/trail/kirbycopy/c03	26	429894-429919	-
fighter/duckhunt/c05/camera	0		fighter/duckhunt/camera/c05
fighter/szerosuit/movie/c00	0		-
fighter/luigi/kirbycopy/c03	14	429920-429933	-
fighter/brave/kirbycopy/c04	20	429934-429953	-
fighter/palutena/result/c04	0		-
item/thunder/script/animcmd	0		-
fighter/purin/kirbycopy/c05	15	429954-429968	-
fighter/buddy/kirbycopy/c05	43	429969-430011	-
fighter/koopa/kirbycopy/c07	15	430012-430026	-
fighter/buddy/kirbycopy/c01	43	430046-430088	-
fighter/koopa/kirbycopy/c03	15	430089-430103	-
fighter/ptrainer_low/append	0		-
fighter/purin/kirbycopy/c01	15	430119-430133	-
fighter/duckhunt/cmn/effect	1	430134	-
fighter/luigi/kirbycopy/c07	14	430136-430149	-
item/pickelbomb/motion/body	0		-
fighter/palutena/result/c00	0		-
fighter/brave/kirbycopy/c00	20	430150-430169	-
fighter/miigunner/movie/c00	0		-
item/wariobikeb/motion/body	0		-
fighter/szerosuit/movie/c04	0		-
fighter/snake/kirbycopy/c04	17	430178-430194	-
fighter/luigi/kirbycopy/cmn	2	425918-425919	-
item/soccerball/motion/body	0		-
fighter/koopa/kirbycopy/cmn	4	426131-426134	-
fighter/littlemac/kirbycopy	0		-
fighter/snake/kirbycopy/c00	19	426035-426036,430210-430226	-
item/chicken/model/body/c00	11	430227-430237	-
fighter/miienemyf/movie/c02	0		-
item/st_usa_egg/motion/body	0		-
fighter/sonic/kirbycopy/cmn	6	426295-426300	-
item/freezer/model/body/c00	12	430239-430250	-
fighter/simon/kirbycopy/c05	31	430251-430281	-
fighter/shulk/kirbycopy/c01	32	430283-430314	-
item/bumper/motion/body/c00	2	430315-430316	-
item/masterball/motion/body	0		-
fighter/trail/kirbycopy/cmn	0		-
fighter/shulk/kirbycopy/c05	32	430368-430399	-
fighter/simon/kirbycopy/c01	31	430400-430430	-
fighter/ryu/kirbycopy/sound	3	430432-430434	-
item/greenshell/motion/body	0		-
fighter/miienemyf/movie/c06	0		-
fighter/toonlink/camera/c05	6	430444-430449	-
fighter/littlemac/movie/c07	0		-
fighter/gekkouga/camera/c06	4	430450-430453	-
fighter/duckhunt/result/c00	0		-
fighter/chrom/kirbycopy/c01	28	430454-430481	-
fighter/murabito/c00/camera	0		fighter/murabito/camera/c00
fighter/palutena/cmn/effect	1	430499	-
fighter/ptrainer/result/c06	0		-
fighter/zelda/kirbycopy/c00	20	426514-426515,430500-430517	-
fighter/robot/kirbycopy/c01	19	430518-430536	-
fighter/falco/kirbycopy/c06	72	430537-430608	-
fighter/daisy/kirbycopy/c06	14	430613-430626	-
item/firebar/script/animcmd	0		-
fighter/falco/kirbycopy/c02	72	430627-430698	-
fighter/palutena/c05/camera	0		fighter/palutena/camera/c05
fighter/daisy/kirbycopy/c02	14	430700-430713	-
fighter/chrom/kirbycopy/c05	28	430715-430742	-
fighter/gekkouga/camera/c02	4	430743-430746	-
fighter/duckhunt/result/c04	0		-
fighter/robot/kirbycopy/c05	19	430747-430765	-
fighter/ptrainer/result/c02	0		-
fighter/zelda/kirbycopy/c04	18	430766-430783	-
item/peachdaikon/model/body	0		-
fighter/littlemac/movie/c03	0		-
fighter/toonlink/camera/c01	6	430784-430789	-
item/pacmanmelon/model/body	0		-
fighter/gekkouga/c04/camera	0		fighter/gekkouga/camera/c04
fighter/ptrainer/c03/camera	0		fighter/ptrainer/camera/c03
fighter/marth/kirbycopy/c07	36	430790-430825	-
fighter/ptrainer/camera/c06	3	430826-430828	-
fighter/duckhunt/camera/c00	5	430829-430833	-
fighter/gekkouga/result/c06	0		-
fighter/murabito/c07/camera	0		fighter/murabito/camera/c07
fighter/ptrainer_low/camera	0		-
fighter/peach/kirbycopy/c02	15	430834-430848	-
fighter/miienemys/movie/c00	0		-
item/dolphinbomb/model/body	0		-
fighter/yoshi/kirbycopy/c00	26	426751-426757,430849-430867	-
fighter/toonlink/result/c05	23	430881-430903	-
fighter/mario/kirbycopy/c06	15	430904-430918	-
fighter/bayonetta/movie/c02	0		-
fighter/demon/kirbycopy/c04	54	430919-430972	-
item/bombchu/script/animcmd	0		-
item/fireflower/motion/body	0		-
fighter/demon/kirbycopy/c00	56	426975-426976,430976-431029	-
fighter/bayonetta/movie/c06	0		-
fighter/mario/kirbycopy/c02	15	431032-431046	-
fighter/ptrainer/c04/camera	0		fighter/ptrainer/camera/c04
fighter/yoshi/kirbycopy/c04	19	431052-431070	-
fighter/toonlink/result/c01	23	431071-431093	-
fighter/gekkouga/c03/camera	0		fighter/gekkouga/camera/c03
fighter/palutena/c02/camera	0		fighter/palutena/camera/c02
fighter/miienemys/movie/c04	0		-
fighter/ptrainer/camera/c02	3	431094-431096	-
fighter/marth/kirbycopy/c03	36	431097-431132	-
fighter/peach/kirbycopy/c06	15	431133-431147	-
fighter/duckhunt/camera/c04	5	431149-431153	-
fighter/wario/kirbycopy/cmn	4	426907-426910	-
fighter/gekkouga/result/c02	0		-
item/bossgalaga/motion/body	0		-
fighter/miienemyg/movie/c04	0		-
fighter/murabito/result/c05	19	431154-431172	-
item/chewing/script/animcmd	0		-
fighter/pzenigame/movie/c07	0		-
fighter/wario/kirbycopy/c07	18	431173-431190	-
item/genesis/model/body/c02	17	431191-431207	-
fighter/toonlink/c07/camera	0		fighter/toonlink/camera/c07
fighter/krool/kirbycopy/c02	45	431208-431252	-
fighter/gamewatch/movie/c05	0		-
fighter/gamewatch/movie/c01	0		-
fighter/wario/kirbycopy/c03	18	431254-431271	-
fighter/krool/kirbycopy/c06	45	431272-431316	-
item/steeldiver/motion/body	0		-
fighter/marth/kirbycopy/cmn	4	427313-427316	-
fighter/pzenigame/movie/c03	0		-
fighter/murabito/result/c01	19	431317-431335	-
fighter/miienemyg/movie/c00	0		-
fighter/toonlink/c00/camera	0		fighter/toonlink/camera/c00
fighter/dolly/kirbycopy/c01	17	431336-431352	-
fighter/cloud/kirbycopy/c04	30	431353-431382	-
item/pasaran/script/animcmd	0		-
fighter/ganon/kirbycopy/c02	21	431384-431404	-
fighter/plizardon/movie/c02	0		-
fighter/samus/kirbycopy/c02	19	431406-431424	-
fighter/murabito/camera/c05	5	431425-431429	-
fighter/diddy/kirbycopy/c02	14	431430-431443	-
fighter/lucas/kirbycopy/c06	18	431445-431462	-
fighter/lucas/kirbycopy/c02	18	431463-431480	-
fighter/murabito/camera/c01	5	431481-431485	-
fighter/samus/kirbycopy/c06	19	431486-431504	-
fighter/diddy/kirbycopy/c06	14	431505-431518	-
fighter/ganon/kirbycopy/c06	21	431519-431539	-
fighter/plizardon/movie/c06	0		-
fighter/pfushigisou/c00/cmn	0		fighter/pfushigisou/cmn
fighter/cloud/kirbycopy/c00	37	427520-427526,431541-431570	-
fighter/dolly/kirbycopy/c05	17	431571-431587	-
fighter/murabito/result/c00	19	431588-431606	-
fighter/miienemyg/movie/c01	0		-
fighter/duckhunt/c00/camera	0		fighter/duckhunt/camera/c00
fighter/mario/kirbycopy/cmn	2	427829-427830	-
fighter/pzenigame/movie/c02	0		-
fighter/wario/kirbycopy/c02	18	431608-431625	-
item/deathscythe/model/body	0		-
fighter/krool/kirbycopy/c07	45	431626-431670	-
fighter/gamewatch/movie/c00	0		-
fighter/ken/kirbycopy/sound	3	431671-431673	-
fighter/gekkouga/finalsmash	0		-
fighter/gamewatch/movie/c04	0		-
fighter/peach/kirbycopy/cmn	2	428063-428064	-
fighter/wario/kirbycopy/c06	18	431686-431703	-
fighter/pfushigisou/c02/cmn	0		fighter/pfushigisou/cmn
fighter/krool/kirbycopy/c03	45	431704-431748	-
fighter/pzenigame/movie/c06	0		-
item/firebar/model/body/c00	11	431749-431759	-
fighter/miienemyg/movie/c05	0		-
fighter/murabito/result/c04	19	431760-431778	-
fighter/cloud/kirbycopy/c01	30	431779-431808	-
fighter/dolly/kirbycopy/c04	17	431816-431832	-
fighter/ganon/kirbycopy/c07	21	431833-431853	-
fighter/daisy/kirbycopy/cmn	0		-
item/bombchu/model/body/c00	11	431854-431864	-
fighter/ptrainer/finalsmash	0		-
fighter/falco/kirbycopy/cmn	2	428154-428155	-
fighter/plizardon/movie/c07	0		-
item/maximtomato/model/body	0		-
fighter/duckhunt/c07/camera	0		fighter/duckhunt/camera/c07
fighter/murabito/camera/c00	5	431865-431869	-
fighter/samus/kirbycopy/c07	19	431871-431889	-
fighter/diddy/kirbycopy/c07	14	431890-431903	-
item/st_yamabuki_egg/script	0		-
fighter/lucas/kirbycopy/c03	18	431905-431922	-
fighter/lucas/kirbycopy/c07	18	431934-431951	-
fighter/samus/kirbycopy/c03	19	431952-431970	-
fighter/murabito/camera/c04	5	431971-431975	-
fighter/diddy/kirbycopy/c03	14	431976-431989	-
fighter/ganon/kirbycopy/c03	21	431990-432010	-
fighter/plizardon/movie/c03	0		-
fighter/dolly/kirbycopy/c00	24	428271-428277,432012-432028	-
fighter/cloud/kirbycopy/c05	30	432029-432058	-
fighter/toonlink/camera/c00	6	432060-432065	-
fighter/lucas/kirbycopy/cmn	2	428493-428494	-
fighter/littlemac/movie/c02	0		-
fighter/chrom/kirbycopy/c04	28	432073-432100	-
fighter/gekkouga/camera/c03	4	432101-432104	-
fighter/duckhunt/result/c05	0		-
fighter/robot/kirbycopy/c04	19	432105-432123	-
item/killertransform/camera	0		-
fighter/ptrainer/result/c03	0		-
fighter/zelda/kirbycopy/c05	18	432124-432141	-
fighter/falco/kirbycopy/c03	72	432157-432228	-
fighter/daisy/kirbycopy/c03	14	432229-432242	-
item/chewing/model/body/c00	24	432243-432266	-
fighter/falco/kirbycopy/c07	72	432267-432338	-
fighter/daisy/kirbycopy/c07	14	432339-432352	-
fighter/ganon/kirbycopy/cmn	2	428666-428667	-
fighter/gekkouga/camera/c07	4	432353-432356	-
fighter/duckhunt/result/c01	0		-
fighter/chrom/kirbycopy/c00	28	432357-432384	-
fighter/ptrainer/result/c07	0		-
fighter/zelda/kirbycopy/c01	18	432386-432403	-
fighter/robot/kirbycopy/c00	21	428596-428597,432404-432422	-
fighter/littlemac/movie/c06	0		-
fighter/diddy/kirbycopy/cmn	2	428573-428574	-
fighter/toonlink/camera/c04	6	432424-432429	-
fighter/samus/kirbycopy/cmn	2	428552-428553	-
fighter/ptrainer/camera/c03	3	432431-432433	-
fighter/marth/kirbycopy/c02	36	432434-432469	-
fighter/peach/kirbycopy/c07	15	432470-432484	-
fighter/duckhunt/camera/c05	5	432485-432489	-
fighter/gekkouga/result/c03	0		-
fighter/miienemys/movie/c05	0		-
fighter/yoshi/kirbycopy/c05	19	432490-432508	-
fighter/toonlink/result/c00	23	432509-432531	-
fighter/demon/kirbycopy/c01	54	432532-432585	-
fighter/bayonetta/movie/c07	0		-
fighter/mario/kirbycopy/c03	15	432625-432639	-
item/pasaran/model/body/c00	9	432640-432648	-
item/dragoon/model/body/c02	12	432649-432660	-
fighter/mario/kirbycopy/c07	15	432661-432675	-
fighter/bayonetta/movie/c03	0		-
fighter/demon/kirbycopy/c05	54	432676-432729	-
fighter/yoshi/kirbycopy/c01	19	432730-432748	-
fighter/toonlink/result/c04	23	432764-432786	-
fighter/miienemys/movie/c01	0		-
fighter/marth/kirbycopy/c06	36	432787-432822	-
fighter/miienemyf/kirbycopy	0		-
fighter/ptrainer/camera/c07	3	432823-432825	-
fighter/krool/kirbycopy/cmn	0		-
fighter/duckhunt/camera/c01	5	432829-432833	-
fighter/gekkouga/result/c07	0		-
item/killer/motion/body/c00	1	432834	-
fighter/peach/kirbycopy/c03	15	432835-432849	-
fighter/murabito/c02/camera	0		fighter/murabito/camera/c02
fighter/snake/kirbycopy/c01	17	432850-432866	-
fighter/gekkouga/c06/camera	0		fighter/gekkouga/camera/c06
fighter/ptrainer/c01/camera	0		fighter/ptrainer/camera/c01
fighter/palutena/c07/camera	0		fighter/palutena/camera/c07
fighter/snake/kirbycopy/c05	17	432880-432896	-
item/assist/motion/body/c00	1	432897	-
fighter/miienemyf/movie/c07	0		-
item/thunder/model/body/c00	12	432898-432909	-
item/pacmanbell/motion/body	0		-
fighter/simon/kirbycopy/c00	31	432910-432940	-
fighter/murabito/c05/camera	0		fighter/murabito/camera/c05
fighter/shulk/kirbycopy/c04	32	433008-433039	-
fighter/bayonetta/kirbycopy	0		-
fighter/palutena/c00/camera	0		fighter/palutena/camera/c00
item/st_yamabuki_egg/camera	0		-
fighter/murabito/cmn/effect	3	433040-433042	-
item/wiifitball/motion/body	0		-
item/genesisset/motion/body	0		-
fighter/shulk/kirbycopy/c00	36	429328-429331,433047-433078	-
fighter/kamui/kirbycopy/cmn	47	174427-174445,174834-174859,429323-429324	-
fighter/simon/kirbycopy/c04	31	433079-433109	-
fighter/miienemyf/movie/c03	0		-
fighter/ptrainer/c06/camera	0		fighter/ptrainer/camera/c06
fighter/pichu/kirbycopy/cmn	2	429272-429273	-
fighter/gekkouga/c01/camera	0		fighter/gekkouga/camera/c01
